"","Year","Sector","region","SAUP","Gear","FGroup","NomActive","Phase"
"8466",1983,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic30-90cm",0.4303592,"experiment"
"8467",1984,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic30-90cm",1.412399,"experiment"
"8468",1971,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.6838264,"experiment"
"8469",1972,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.1426127,"experiment"
"8470",1973,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.05125126,"experiment"
"8471",1974,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.2635775,"experiment"
"8472",1975,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.3973965,"experiment"
"8473",1976,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.04422486,"experiment"
"8474",1977,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.004923135,"experiment"
"8475",1978,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.08954656,"experiment"
"8476",1980,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.1383833,"experiment"
"8477",1981,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.03775092,"experiment"
"8478",1982,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.01428467,"experiment"
"8479",1983,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.01183081,"experiment"
"8480",1984,"Industrial","Prydz.Bay",643,"Pots_and_Traps","benthopelagic>=90cm",0.0039341,"experiment"
"8481",1970,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",8.925039e-06,"experiment"
"8482",1971,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.3154579,"experiment"
"8483",1972,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",1.086882,"experiment"
"8484",1973,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.5047317,"experiment"
"8485",1974,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.8031151,"experiment"
"8486",1975,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.0395817,"experiment"
"8487",1976,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.05145226,"experiment"
"8488",1977,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",1.399883,"experiment"
"8489",1978,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.8108474,"experiment"
"8490",1979,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.08362123,"experiment"
"8491",1980,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.09236435,"experiment"
"8492",1981,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.1019042,"experiment"
"8493",1982,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.7239739,"experiment"
"8494",1983,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.4460965,"experiment"
"8495",1984,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",0.07541364,"experiment"
"8496",2008,"Industrial","Prydz.Bay",643,"Pots_and_Traps","demersal<30cm",6.655283e-05,"experiment"
"8497",1978,"Industrial","Prydz.Bay",643,"Pots_and_Traps","krill",0.692157,"experiment"
"8498",1979,"Industrial","Prydz.Bay",643,"Pots_and_Traps","krill",1.729987,"experiment"
"8499",1980,"Industrial","Prydz.Bay",643,"Pots_and_Traps","krill",1.590535,"experiment"
"8500",1981,"Industrial","Prydz.Bay",643,"Pots_and_Traps","krill",2.413475,"experiment"
"8501",1982,"Industrial","Prydz.Bay",643,"Pots_and_Traps","krill",2.343067,"experiment"
"8502",1983,"Industrial","Prydz.Bay",643,"Pots_and_Traps","krill",0.9342676,"experiment"
"8503",1984,"Industrial","Prydz.Bay",643,"Pots_and_Traps","krill",0.2523116,"experiment"
"8504",1971,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic30-90cm",0.0001226188,"experiment"
"8505",1978,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic30-90cm",10.81881,"experiment"
"8506",1980,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic30-90cm",0.8935511,"experiment"
"8507",1981,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic30-90cm",0.537931,"experiment"
"8508",1982,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic30-90cm",3.48773,"experiment"
"8509",1983,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic30-90cm",1.668181,"experiment"
"8510",1984,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic30-90cm",2.695965,"experiment"
"8511",1978,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic<30cm",0.09079822,"experiment"
"8512",1979,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic<30cm",0.010619,"experiment"
"8513",1980,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic<30cm",0.007641914,"experiment"
"8514",1982,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic<30cm",0.008353226,"experiment"
"8515",1983,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic<30cm",0.04853972,"experiment"
"8516",1984,"Industrial","Prydz.Bay",643,"Pots_and_Traps","pelagic<30cm",0.1063022,"experiment"
"8517",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal30-90cm",0.0004622315,"experiment"
"8518",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal30-90cm",0.0006570317,"experiment"
"8519",1989,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal30-90cm",0.003555323,"experiment"
"8520",1990,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal30-90cm",0.004137987,"experiment"
"8521",1978,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",4.29984e-05,"experiment"
"8522",1980,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",0.0001517798,"experiment"
"8523",1981,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",0.0002062261,"experiment"
"8524",1982,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",6.579397e-05,"experiment"
"8525",1983,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",0.0001544939,"experiment"
"8526",1984,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",0.002319364,"experiment"
"8527",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",0.0009562424,"experiment"
"8528",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",0.001773993,"experiment"
"8529",1987,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",2.020128e-05,"experiment"
"8530",2005,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",0.0176633,"experiment"
"8531",2008,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",2.501489e-06,"experiment"
"8532",2010,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathydemersal>=90cm",0.001283689,"experiment"
"8533",1993,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","bathypelagic<30cm",9.965335e-07,"experiment"
"8534",1971,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",2.768923,"experiment"
"8535",1972,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",12.56232,"experiment"
"8536",1973,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",1.817961,"experiment"
"8537",1974,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",3.737169,"experiment"
"8538",1975,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",2.240048,"experiment"
"8539",1976,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",3.858346,"experiment"
"8540",1977,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",3.831545,"experiment"
"8541",1978,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",6.871467,"experiment"
"8542",1980,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",5.083358,"experiment"
"8543",1981,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",7.375839,"experiment"
"8544",1982,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",6.517106,"experiment"
"8545",1983,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",1.974554,"experiment"
"8546",1984,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",7.436872,"experiment"
"8547",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",10.5666,"experiment"
"8548",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",16.41401,"experiment"
"8549",1987,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",9.27704,"experiment"
"8550",1988,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",16.52608,"experiment"
"8551",1989,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",15.17252,"experiment"
"8552",1990,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic30-90cm",50.89867,"experiment"
"8553",1971,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.4937889,"experiment"
"8554",1972,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.3723003,"experiment"
"8555",1973,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.2051189,"experiment"
"8556",1974,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.9138152,"experiment"
"8557",1975,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",1.400891,"experiment"
"8558",1976,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.1551542,"experiment"
"8559",1977,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.02013932,"experiment"
"8560",1978,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.3965069,"experiment"
"8561",1980,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.6398243,"experiment"
"8562",1981,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.1892203,"experiment"
"8563",1982,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.07800849,"experiment"
"8564",1983,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.0542816,"experiment"
"8565",1984,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.02071468,"experiment"
"8566",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.003438259,"experiment"
"8567",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.003825098,"experiment"
"8568",1987,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.02002804,"experiment"
"8569",1988,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.0001556096,"experiment"
"8570",1989,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.0003561024,"experiment"
"8571",1990,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","benthopelagic>=90cm",0.001646322,"experiment"
"8572",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal30-90cm",0.001520167,"experiment"
"8573",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal30-90cm",0.001361422,"experiment"
"8574",1989,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal30-90cm",1.15072,"experiment"
"8575",1990,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal30-90cm",7.805008,"experiment"
"8576",1970,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",5.864309e-06,"experiment"
"8577",1971,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.2277912,"experiment"
"8578",1972,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",2.837379,"experiment"
"8579",1973,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",2.020048,"experiment"
"8580",1974,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",2.784376,"experiment"
"8581",1975,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.1395323,"experiment"
"8582",1976,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.1805101,"experiment"
"8583",1977,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",5.72657,"experiment"
"8584",1978,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",3.590385,"experiment"
"8585",1979,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.3642058,"experiment"
"8586",1980,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.4270526,"experiment"
"8587",1981,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.510778,"experiment"
"8588",1982,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",3.953618,"experiment"
"8589",1983,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",2.04676,"experiment"
"8590",1984,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.3970843,"experiment"
"8591",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",1.339833,"experiment"
"8592",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.4468643,"experiment"
"8593",1987,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",2.982682,"experiment"
"8594",1988,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.06949245,"experiment"
"8595",1989,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.07073372,"experiment"
"8596",1990,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.008038372,"experiment"
"8597",2008,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","demersal<30cm",0.0002850804,"experiment"
"8598",1978,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",3.064831,"experiment"
"8599",1979,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",7.534825,"experiment"
"8600",1980,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",7.353945,"experiment"
"8601",1981,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",12.09715,"experiment"
"8602",1982,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",12.79548,"experiment"
"8603",1983,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",4.286564,"experiment"
"8604",1984,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",1.328526,"experiment"
"8605",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",4.240489,"experiment"
"8606",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",5.317984,"experiment"
"8607",1987,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",37.32288,"experiment"
"8608",1988,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",3.473468,"experiment"
"8609",1989,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",3.732805,"experiment"
"8610",1990,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","krill",2.017763,"experiment"
"8611",1971,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",8.854263e-05,"experiment"
"8612",1978,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",47.90504,"experiment"
"8613",1980,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",4.131392,"experiment"
"8614",1981,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",2.696291,"experiment"
"8615",1982,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",19.04647,"experiment"
"8616",1983,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",7.653872,"experiment"
"8617",1984,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",14.19538,"experiment"
"8618",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",13.87661,"experiment"
"8619",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",1.109469,"experiment"
"8620",1987,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",0.1334735,"experiment"
"8621",1988,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",14.1182,"experiment"
"8622",1990,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic30-90cm",0.02588178,"experiment"
"8623",1978,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.4020492,"experiment"
"8624",1979,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.04625023,"experiment"
"8625",1980,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.03533289,"experiment"
"8626",1982,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.04561692,"experiment"
"8627",1983,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.2227077,"experiment"
"8628",1984,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.5597256,"experiment"
"8629",1985,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",1.080953,"experiment"
"8630",1986,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.7115833,"experiment"
"8631",1987,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.03703927,"experiment"
"8632",1988,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.0880476,"experiment"
"8633",1989,"Industrial","Prydz.Bay",643,"Seine_Danish_and_Other","pelagic<30cm",0.05173015,"experiment"
"8634",2005,"Industrial","Prydz.Bay",643,"Seine_Purse_Seine","bathydemersal>=90cm",0.002433291,"experiment"
"8635",2008,"Industrial","Prydz.Bay",643,"Seine_Purse_Seine","bathydemersal>=90cm",8.759696e-07,"experiment"
"8636",2010,"Industrial","Prydz.Bay",643,"Seine_Purse_Seine","bathydemersal>=90cm",0.0003962101,"experiment"
"8637",1993,"Industrial","Prydz.Bay",643,"Seine_Purse_Seine","bathypelagic<30cm",7.112889e-08,"experiment"
"8638",2008,"Industrial","Prydz.Bay",643,"Seine_Purse_Seine","demersal<30cm",9.982925e-05,"experiment"
"8639",1985,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal30-90cm",0.1043403,"experiment"
"8640",1986,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal30-90cm",0.1319607,"experiment"
"8641",1989,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal30-90cm",0.4644374,"experiment"
"8642",1990,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal30-90cm",0.5955204,"experiment"
"8643",1978,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.01310975,"experiment"
"8644",1980,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.03970489,"experiment"
"8645",1981,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.04801633,"experiment"
"8646",1982,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.01324896,"experiment"
"8647",1983,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.03597897,"experiment"
"8648",1984,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.4555127,"experiment"
"8649",1985,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.2158543,"experiment"
"8650",1986,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.3562952,"experiment"
"8651",1987,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.003677513,"experiment"
"8652",2005,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.9847889,"experiment"
"8653",2008,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.0001765342,"experiment"
"8654",2010,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathydemersal>=90cm",0.1023862,"experiment"
"8655",1993,"Industrial","Prydz.Bay",643,"Trawl_Bottom","bathypelagic<30cm",7.967981e-05,"experiment"
"8656",1971,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",3415.333,"experiment"
"8657",1972,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",8195.944,"experiment"
"8658",1973,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",755.2661,"experiment"
"8659",1974,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1718.362,"experiment"
"8660",1975,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",974.101,"experiment"
"8661",1976,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1577.046,"experiment"
"8662",1977,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1296.889,"experiment"
"8663",1978,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",2095.037,"experiment"
"8664",1980,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1329.783,"experiment"
"8665",1981,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1717.341,"experiment"
"8666",1982,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1312.352,"experiment"
"8667",1983,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",459.8397,"experiment"
"8668",1984,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1460.568,"experiment"
"8669",1985,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",2385.217,"experiment"
"8670",1986,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",3296.649,"experiment"
"8671",1987,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1688.826,"experiment"
"8672",1988,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",2617.878,"experiment"
"8673",1989,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",1982.01,"experiment"
"8674",1990,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic30-90cm",7325.108,"experiment"
"8675",1971,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",609.0648,"experiment"
"8676",1972,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",242.8971,"experiment"
"8677",1973,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",85.21597,"experiment"
"8678",1974,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",420.1752,"experiment"
"8679",1975,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",609.1877,"experiment"
"8680",1976,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",63.41716,"experiment"
"8681",1977,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",6.816691,"experiment"
"8682",1978,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",120.8907,"experiment"
"8683",1980,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",167.3751,"experiment"
"8684",1981,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",44.05679,"experiment"
"8685",1982,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",15.7086,"experiment"
"8686",1983,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",12.64125,"experiment"
"8687",1984,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",4.06827,"experiment"
"8688",1985,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",0.7761244,"experiment"
"8689",1986,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",0.7682468,"experiment"
"8690",1987,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",3.645976,"experiment"
"8691",1988,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",0.02464994,"experiment"
"8692",1989,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",0.04651821,"experiment"
"8693",1990,"Industrial","Prydz.Bay",643,"Trawl_Bottom","benthopelagic>=90cm",0.2369313,"experiment"
"8694",1985,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal30-90cm",0.34315,"experiment"
"8695",1986,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal30-90cm",0.2734329,"experiment"
"8696",1989,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal30-90cm",150.3203,"experiment"
"8697",1990,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal30-90cm",1123.262,"experiment"
"8698",1970,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal<30cm",0.008184112,"experiment"
"8699",1971,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal<30cm",280.9694,"experiment"
"8700",1972,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal<30cm",1851.17,"experiment"
"8701",1973,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal<30cm",839.2223,"experiment"
"8702",1974,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal<30cm",1280.265,"experiment"
"8703",1975,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal<30cm",60.67665,"experiment"
"8704",1976,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal<30cm",73.78105,"experiment"
"8705",1977,"Industrial","Prydz.Bay",643,"Trawl_Bottom","demersal<30cm",1938.311,"experiment"
