"Year","signal","snr","metric","window","align","baseline"
1932,"climate",-0.0157847679467905,"Slope variability","10yr","trailing","base1841_2010"
1932,"combined",0.203373204612068,"Slope variability","10yr","trailing","base1841_2010"
1933,"fishing",0.422323373172411,"Slope variability","10yr","trailing","base1841_2010"
1933,"climate",-0.335958681439249,"Slope variability","10yr","trailing","base1841_2010"
1933,"combined",0.0863646917331623,"Slope variability","10yr","trailing","base1841_2010"
1934,"fishing",0.698858528247064,"Slope variability","10yr","trailing","base1841_2010"
1934,"climate",-0.407666878833533,"Slope variability","10yr","trailing","base1841_2010"
1934,"combined",0.291191649413531,"Slope variability","10yr","trailing","base1841_2010"
1935,"fishing",1.18090270695405,"Slope variability","10yr","trailing","base1841_2010"
1935,"climate",-0.672542416092384,"Slope variability","10yr","trailing","base1841_2010"
1935,"combined",0.508360290861667,"Slope variability","10yr","trailing","base1841_2010"
1936,"fishing",1.25469011445172,"Slope variability","10yr","trailing","base1841_2010"
1936,"climate",-0.585451392352753,"Slope variability","10yr","trailing","base1841_2010"
1936,"combined",0.669238722098969,"Slope variability","10yr","trailing","base1841_2010"
1937,"fishing",1.25702997138407,"Slope variability","10yr","trailing","base1841_2010"
1937,"climate",-1.93399348164109,"Slope variability","10yr","trailing","base1841_2010"
1937,"combined",-0.676963510257024,"Slope variability","10yr","trailing","base1841_2010"
1938,"fishing",1.27507753858675,"Slope variability","10yr","trailing","base1841_2010"
1938,"climate",-1.82107138677329,"Slope variability","10yr","trailing","base1841_2010"
1938,"combined",-0.545993848186549,"Slope variability","10yr","trailing","base1841_2010"
1939,"fishing",0.544136573936605,"Slope variability","10yr","trailing","base1841_2010"
1939,"climate",-1.43242859799063,"Slope variability","10yr","trailing","base1841_2010"
1939,"combined",-0.888292024054022,"Slope variability","10yr","trailing","base1841_2010"
1940,"fishing",1.22490772194427,"Slope variability","10yr","trailing","base1841_2010"
1940,"climate",-0.774788233910185,"Slope variability","10yr","trailing","base1841_2010"
1940,"combined",0.450119488034088,"Slope variability","10yr","trailing","base1841_2010"
1941,"fishing",0.703207759620604,"Slope variability","10yr","trailing","base1841_2010"
1941,"climate",-0.29877974482696,"Slope variability","10yr","trailing","base1841_2010"
1941,"combined",0.404428014793644,"Slope variability","10yr","trailing","base1841_2010"
1942,"fishing",1.56408559829779,"Slope variability","10yr","trailing","base1841_2010"
1942,"climate",0.132088851982712,"Slope variability","10yr","trailing","base1841_2010"
1942,"combined",1.6961744502805,"Slope variability","10yr","trailing","base1841_2010"
1943,"fishing",1.60822597392174,"Slope variability","10yr","trailing","base1841_2010"
1943,"climate",0.406524628789701,"Slope variability","10yr","trailing","base1841_2010"
1943,"combined",2.01475060271144,"Slope variability","10yr","trailing","base1841_2010"
1944,"fishing",1.40026055667901,"Slope variability","10yr","trailing","base1841_2010"
1944,"climate",0.428621221695457,"Slope variability","10yr","trailing","base1841_2010"
1944,"combined",1.82888177837446,"Slope variability","10yr","trailing","base1841_2010"
1945,"fishing",1.22762976520825,"Slope variability","10yr","trailing","base1841_2010"
1945,"climate",0.689202841449433,"Slope variability","10yr","trailing","base1841_2010"
1945,"combined",1.91683260665769,"Slope variability","10yr","trailing","base1841_2010"
1946,"fishing",0.960071856149859,"Slope variability","10yr","trailing","base1841_2010"
1946,"climate",0.611436126774705,"Slope variability","10yr","trailing","base1841_2010"
1946,"combined",1.57150798292456,"Slope variability","10yr","trailing","base1841_2010"
1947,"fishing",0.659744594345474,"Slope variability","10yr","trailing","base1841_2010"
1947,"climate",1.32907215817479,"Slope variability","10yr","trailing","base1841_2010"
1947,"combined",1.98881675252026,"Slope variability","10yr","trailing","base1841_2010"
1948,"fishing",0.593584835352543,"Slope variability","10yr","trailing","base1841_2010"
1948,"climate",1.32008087575503,"Slope variability","10yr","trailing","base1841_2010"
1948,"combined",1.91366571110758,"Slope variability","10yr","trailing","base1841_2010"
1949,"fishing",0.353572682770652,"Slope variability","10yr","trailing","base1841_2010"
1949,"climate",1.08803158953423,"Slope variability","10yr","trailing","base1841_2010"
1949,"combined",1.44160427230488,"Slope variability","10yr","trailing","base1841_2010"
1950,"fishing",0.89367556608324,"Slope variability","10yr","trailing","base1841_2010"
1950,"climate",0.656550551217268,"Slope variability","10yr","trailing","base1841_2010"
1950,"combined",1.55022611730051,"Slope variability","10yr","trailing","base1841_2010"
1951,"fishing",1.62900126874715,"Slope variability","10yr","trailing","base1841_2010"
1951,"climate",0.322053900404735,"Slope variability","10yr","trailing","base1841_2010"
1951,"combined",1.95105516915189,"Slope variability","10yr","trailing","base1841_2010"
1952,"fishing",3.38230017165418,"Slope variability","10yr","trailing","base1841_2010"
1952,"climate",-0.0276551313198706,"Slope variability","10yr","trailing","base1841_2010"
1952,"combined",3.35464504033431,"Slope variability","10yr","trailing","base1841_2010"
1953,"fishing",4.54438281586018,"Slope variability","10yr","trailing","base1841_2010"
1953,"climate",-0.345426806518802,"Slope variability","10yr","trailing","base1841_2010"
1953,"combined",4.19895600934138,"Slope variability","10yr","trailing","base1841_2010"
1954,"fishing",5.11749072332947,"Slope variability","10yr","trailing","base1841_2010"
1954,"climate",-0.416594954116422,"Slope variability","10yr","trailing","base1841_2010"
1954,"combined",4.70089576921305,"Slope variability","10yr","trailing","base1841_2010"
1955,"fishing",5.30423032399335,"Slope variability","10yr","trailing","base1841_2010"
1955,"climate",-0.680874688849677,"Slope variability","10yr","trailing","base1841_2010"
1955,"combined",4.62335563514367,"Slope variability","10yr","trailing","base1841_2010"
1956,"fishing",4.97046346107297,"Slope variability","10yr","trailing","base1841_2010"
1956,"climate",-0.594531502858356,"Slope variability","10yr","trailing","base1841_2010"
1956,"combined",4.37593195821462,"Slope variability","10yr","trailing","base1841_2010"
1957,"fishing",3.63184033207868,"Slope variability","10yr","trailing","base1841_2010"
1957,"climate",-1.94153835128992,"Slope variability","10yr","trailing","base1841_2010"
1957,"combined",1.69030198078876,"Slope variability","10yr","trailing","base1841_2010"
1958,"fishing",2.95604867662142,"Slope variability","10yr","trailing","base1841_2010"
1958,"climate",-1.82911990106468,"Slope variability","10yr","trailing","base1841_2010"
1958,"combined",1.12692877555674,"Slope variability","10yr","trailing","base1841_2010"
1959,"fishing",1.72053455485565,"Slope variability","10yr","trailing","base1841_2010"
1959,"climate",-1.44364404664984,"Slope variability","10yr","trailing","base1841_2010"
1959,"combined",0.276890508205804,"Slope variability","10yr","trailing","base1841_2010"
1960,"fishing",1.95421086151477,"Slope variability","10yr","trailing","base1841_2010"
1960,"climate",-0.785297860500999,"Slope variability","10yr","trailing","base1841_2010"
1960,"combined",1.16891300101378,"Slope variability","10yr","trailing","base1841_2010"
1961,"fishing",1.05031422572633,"Slope variability","10yr","trailing","base1841_2010"
1961,"climate",-0.311451268917054,"Slope variability","10yr","trailing","base1841_2010"
1961,"combined",0.738862956809279,"Slope variability","10yr","trailing","base1841_2010"
1962,"fishing",1.9968926232324,"Slope variability","10yr","trailing","base1841_2010"
1962,"climate",0.12202508147145,"Slope variability","10yr","trailing","base1841_2010"
1962,"combined",2.11891770470385,"Slope variability","10yr","trailing","base1841_2010"
1963,"fishing",2.11794134549274,"Slope variability","10yr","trailing","base1841_2010"
1963,"climate",0.396905870599631,"Slope variability","10yr","trailing","base1841_2010"
1963,"combined",2.51484721609237,"Slope variability","10yr","trailing","base1841_2010"
1964,"fishing",1.80561863024983,"Slope variability","10yr","trailing","base1841_2010"
1964,"climate",0.419105149980271,"Slope variability","10yr","trailing","base1841_2010"
1964,"combined",2.2247237802301,"Slope variability","10yr","trailing","base1841_2010"
1965,"fishing",1.42026166542861,"Slope variability","10yr","trailing","base1841_2010"
1965,"climate",0.678340796079253,"Slope variability","10yr","trailing","base1841_2010"
1965,"combined",2.09860246150786,"Slope variability","10yr","trailing","base1841_2010"
1966,"fishing",0.93793546963454,"Slope variability","10yr","trailing","base1841_2010"
1966,"climate",0.600117415359961,"Slope variability","10yr","trailing","base1841_2010"
1966,"combined",1.5380528849945,"Slope variability","10yr","trailing","base1841_2010"
1967,"fishing",0.311936925937483,"Slope variability","10yr","trailing","base1841_2010"
1967,"climate",1.3144939767501,"Slope variability","10yr","trailing","base1841_2010"
1967,"combined",1.62643090268758,"Slope variability","10yr","trailing","base1841_2010"
1968,"fishing",-0.00276833224241896,"Slope variability","10yr","trailing","base1841_2010"
1968,"climate",1.30527524851369,"Slope variability","10yr","trailing","base1841_2010"
1968,"combined",1.30250691627127,"Slope variability","10yr","trailing","base1841_2010"
1969,"fishing",-0.483228549307025,"Slope variability","10yr","trailing","base1841_2010"
1969,"climate",1.0722791320087,"Slope variability","10yr","trailing","base1841_2010"
1969,"combined",0.58905058270168,"Slope variability","10yr","trailing","base1841_2010"
1970,"fishing",-0.286271774733215,"Slope variability","10yr","trailing","base1841_2010"
1970,"climate",0.642595829581465,"Slope variability","10yr","trailing","base1841_2010"
1970,"combined",0.35632405484825,"Slope variability","10yr","trailing","base1841_2010"
1971,"fishing",-0.400585508973344,"Slope variability","10yr","trailing","base1841_2010"
1971,"climate",0.308270471203616,"Slope variability","10yr","trailing","base1841_2010"
1971,"combined",-0.0923150377697285,"Slope variability","10yr","trailing","base1841_2010"
1972,"fishing",0.0734777348092361,"Slope variability","10yr","trailing","base1841_2010"
1972,"climate",-0.0389475983046501,"Slope variability","10yr","trailing","base1841_2010"
1972,"combined",0.034530136504586,"Slope variability","10yr","trailing","base1841_2010"
1973,"fishing",0.588688316144412,"Slope variability","10yr","trailing","base1841_2010"
1973,"climate",-0.354572775104069,"Slope variability","10yr","trailing","base1841_2010"
1973,"combined",0.234115541040343,"Slope variability","10yr","trailing","base1841_2010"
1974,"fishing",1.30783285667805,"Slope variability","10yr","trailing","base1841_2010"
1974,"climate",-0.425291948676464,"Slope variability","10yr","trailing","base1841_2010"
1974,"combined",0.882540908001583,"Slope variability","10yr","trailing","base1841_2010"
1975,"fishing",2.09690632293599,"Slope variability","10yr","trailing","base1841_2010"
1975,"climate",-0.688959243944456,"Slope variability","10yr","trailing","base1841_2010"
1975,"combined",1.40794707899153,"Slope variability","10yr","trailing","base1841_2010"
1976,"fishing",2.23085663420254,"Slope variability","10yr","trailing","base1841_2010"
1976,"climate",-0.603272187959683,"Slope variability","10yr","trailing","base1841_2010"
1976,"combined",1.62758444624286,"Slope variability","10yr","trailing","base1841_2010"
1977,"fishing",2.12209523057672,"Slope variability","10yr","trailing","base1841_2010"
1977,"climate",-1.9485432602578,"Slope variability","10yr","trailing","base1841_2010"
1977,"combined",0.173551970318919,"Slope variability","10yr","trailing","base1841_2010"
1978,"fishing",2.19089045754149,"Slope variability","10yr","trailing","base1841_2010"
1978,"climate",-1.83659276707084,"Slope variability","10yr","trailing","base1841_2010"
1978,"combined",0.354297690470647,"Slope variability","10yr","trailing","base1841_2010"
1979,"fishing",1.38327844250043,"Slope variability","10yr","trailing","base1841_2010"
1979,"climate",-1.45396146006525,"Slope variability","10yr","trailing","base1841_2010"
1979,"combined",-0.0706830175648243,"Slope variability","10yr","trailing","base1841_2010"
1980,"fishing",2.25458416529062,"Slope variability","10yr","trailing","base1841_2010"
1980,"climate",-0.795126678293863,"Slope variability","10yr","trailing","base1841_2010"
1980,"combined",1.45945748699675,"Slope variability","10yr","trailing","base1841_2010"
1981,"fishing",1.80217040894428,"Slope variability","10yr","trailing","base1841_2010"
1981,"climate",-0.323319240898125,"Slope variability","10yr","trailing","base1841_2010"
1981,"combined",1.47885116804616,"Slope variability","10yr","trailing","base1841_2010"
1982,"fishing",2.5319059140706,"Slope variability","10yr","trailing","base1841_2010"
1982,"climate",-0.725578394487431,"Slope variability","10yr","trailing","base1841_2010"
1982,"combined",1.80632751958317,"Slope variability","10yr","trailing","base1841_2010"
1983,"fishing",2.73499748793838,"Slope variability","10yr","trailing","base1841_2010"
1983,"climate",-0.692214952903544,"Slope variability","10yr","trailing","base1841_2010"
1983,"combined",2.04278253503484,"Slope variability","10yr","trailing","base1841_2010"
1984,"fishing",2.71465598802701,"Slope variability","10yr","trailing","base1841_2010"
1984,"climate",-0.495100753190186,"Slope variability","10yr","trailing","base1841_2010"
1984,"combined",2.21955523483683,"Slope variability","10yr","trailing","base1841_2010"
1985,"fishing",2.62006243203504,"Slope variability","10yr","trailing","base1841_2010"
1985,"climate",-0.557392772369946,"Slope variability","10yr","trailing","base1841_2010"
1985,"combined",2.0626696596651,"Slope variability","10yr","trailing","base1841_2010"
1986,"fishing",2.0424956653666,"Slope variability","10yr","trailing","base1841_2010"
1986,"climate",-0.356559694295008,"Slope variability","10yr","trailing","base1841_2010"
1986,"combined",1.68593597107159,"Slope variability","10yr","trailing","base1841_2010"
1987,"fishing",1.34604914399502,"Slope variability","10yr","trailing","base1841_2010"
1987,"climate",-0.0163512275565655,"Slope variability","10yr","trailing","base1841_2010"
1987,"combined",1.32969791643845,"Slope variability","10yr","trailing","base1841_2010"
1988,"fishing",0.614724815028631,"Slope variability","10yr","trailing","base1841_2010"
1988,"climate",-0.109286895497701,"Slope variability","10yr","trailing","base1841_2010"
1988,"combined",0.50543791953093,"Slope variability","10yr","trailing","base1841_2010"
1989,"fishing",-0.146353417942751,"Slope variability","10yr","trailing","base1841_2010"
1989,"climate",-0.38626911563956,"Slope variability","10yr","trailing","base1841_2010"
1989,"combined",-0.53262253358231,"Slope variability","10yr","trailing","base1841_2010"
1990,"fishing",-0.407212570141328,"Slope variability","10yr","trailing","base1841_2010"
1990,"climate",0.0524396554929731,"Slope variability","10yr","trailing","base1841_2010"
1990,"combined",-0.354772914648354,"Slope variability","10yr","trailing","base1841_2010"
1991,"fishing",0.0864560049638904,"Slope variability","10yr","trailing","base1841_2010"
1991,"climate",-0.21540807273727,"Slope variability","10yr","trailing","base1841_2010"
1991,"combined",-0.128952067773379,"Slope variability","10yr","trailing","base1841_2010"
1992,"fishing",0.0645800141015866,"Slope variability","10yr","trailing","base1841_2010"
1992,"climate",-0.174835881997625,"Slope variability","10yr","trailing","base1841_2010"
1992,"combined",-0.110255867896039,"Slope variability","10yr","trailing","base1841_2010"
1993,"fishing",-0.235925419029899,"Slope variability","10yr","trailing","base1841_2010"
1993,"climate",0.135034541056028,"Slope variability","10yr","trailing","base1841_2010"
1993,"combined",-0.10089087797387,"Slope variability","10yr","trailing","base1841_2010"
1994,"fishing",-0.659851689653238,"Slope variability","10yr","trailing","base1841_2010"
1994,"climate",0.765333625749042,"Slope variability","10yr","trailing","base1841_2010"
1994,"combined",0.105481936095804,"Slope variability","10yr","trailing","base1841_2010"
1995,"fishing",-0.457267597963676,"Slope variability","10yr","trailing","base1841_2010"
1995,"climate",0.467358935610932,"Slope variability","10yr","trailing","base1841_2010"
1995,"combined",0.0100913376472558,"Slope variability","10yr","trailing","base1841_2010"
1996,"fishing",-0.556881884120368,"Slope variability","10yr","trailing","base1841_2010"
1996,"climate",0.503214795291356,"Slope variability","10yr","trailing","base1841_2010"
1996,"combined",-0.0536670888290121,"Slope variability","10yr","trailing","base1841_2010"
1997,"fishing",-0.299510769164279,"Slope variability","10yr","trailing","base1841_2010"
1997,"climate",-0.278182696982799,"Slope variability","10yr","trailing","base1841_2010"
1997,"combined",-0.577693466147078,"Slope variability","10yr","trailing","base1841_2010"
1998,"fishing",-0.0507801798116725,"Slope variability","10yr","trailing","base1841_2010"
1998,"climate",-0.546044746262385,"Slope variability","10yr","trailing","base1841_2010"
1998,"combined",-0.596824926074057,"Slope variability","10yr","trailing","base1841_2010"
1999,"fishing",-0.0534796041588589,"Slope variability","10yr","trailing","base1841_2010"
1999,"climate",-0.536000767847457,"Slope variability","10yr","trailing","base1841_2010"
1999,"combined",-0.589480372006316,"Slope variability","10yr","trailing","base1841_2010"
2000,"fishing",-0.151202036252256,"Slope variability","10yr","trailing","base1841_2010"
2000,"climate",-0.743134451700773,"Slope variability","10yr","trailing","base1841_2010"
2000,"combined",-0.894336487953029,"Slope variability","10yr","trailing","base1841_2010"
2001,"fishing",0.19769253677121,"Slope variability","10yr","trailing","base1841_2010"
2001,"climate",-0.315497223888158,"Slope variability","10yr","trailing","base1841_2010"
2001,"combined",-0.117804687116948,"Slope variability","10yr","trailing","base1841_2010"
2002,"fishing",0.164683901378811,"Slope variability","10yr","trailing","base1841_2010"
2002,"climate",-0.259840160508306,"Slope variability","10yr","trailing","base1841_2010"
2002,"combined",-0.0951562591294946,"Slope variability","10yr","trailing","base1841_2010"
2003,"fishing",0.107375542077389,"Slope variability","10yr","trailing","base1841_2010"
2003,"climate",2.14724040607684,"Slope variability","10yr","trailing","base1841_2010"
2003,"combined",2.25461594815423,"Slope variability","10yr","trailing","base1841_2010"
2004,"fishing",0.0763175810530496,"Slope variability","10yr","trailing","base1841_2010"
2004,"climate",1.64696301184273,"Slope variability","10yr","trailing","base1841_2010"
2004,"combined",1.72328059289578,"Slope variability","10yr","trailing","base1841_2010"
2005,"fishing",-0.0950349191754284,"Slope variability","10yr","trailing","base1841_2010"
2005,"climate",2.1385672311722,"Slope variability","10yr","trailing","base1841_2010"
2005,"combined",2.04353231199677,"Slope variability","10yr","trailing","base1841_2010"
2006,"fishing",-0.00727996724797318,"Slope variability","10yr","trailing","base1841_2010"
2006,"climate",2.44931059387788,"Slope variability","10yr","trailing","base1841_2010"
2006,"combined",2.44203062662991,"Slope variability","10yr","trailing","base1841_2010"
2007,"fishing",-0.0306272966823592,"Slope variability","10yr","trailing","base1841_2010"
2007,"climate",2.22836830810413,"Slope variability","10yr","trailing","base1841_2010"
2007,"combined",2.19774101142177,"Slope variability","10yr","trailing","base1841_2010"
2008,"fishing",-0.0896003661358735,"Slope variability","10yr","trailing","base1841_2010"
2008,"climate",2.5559092746212,"Slope variability","10yr","trailing","base1841_2010"
2008,"combined",2.46630890848533,"Slope variability","10yr","trailing","base1841_2010"
2009,"fishing",-0.109587435613227,"Slope variability","10yr","trailing","base1841_2010"
2009,"climate",2.20851664610308,"Slope variability","10yr","trailing","base1841_2010"
2009,"combined",2.09892921048985,"Slope variability","10yr","trailing","base1841_2010"
2010,"fishing",-0.12167234022734,"Slope variability","10yr","trailing","base1841_2010"
2010,"climate",2.41976662133486,"Slope variability","10yr","trailing","base1841_2010"
2010,"combined",2.29809428110752,"Slope variability","10yr","trailing","base1841_2010"
